P35128	UBE2N_DROME	reviewed	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Protein bendless) (Ubiquitin carrier protein N) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase D3) (Ubiquitin-protein ligase N)	ben UbcD3 CG18319	Drosophila melanogaster (Fruit fly)	151
A0A344X5A9	A0A344X5A9_9MONO	unreviewed	Large structural protein (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Avian avulavirus 1	2196
A0A5B8KHT3	A0A5B8KHT3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A0S2UX53	A0A0S2UX53_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
W5RYV7	W5RYV7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A411IBF9	A0A411IBF9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
G3E7Q4	G3E7Q4_PELNI	unreviewed	Esculentin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	70
Q82614	Q82614_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	206
Q80RY7	Q80RY7_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Infectious bronchitis virus	200
A0A1P8Z891	A0A1P8Z891_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
Q7T9P8	Q7T9P8_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A0A1P8NTQ4	A0A1P8NTQ4_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	228
T1UCL3	T1UCL3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L KMO_39067gpL	Human respirovirus 1	2223
A0A1Y0BVY4	A0A1Y0BVY4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Human respirovirus 1	2223
J7FXP6	J7FXP6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Human respirovirus 1	2223
A0A1U9HRR9	A0A1U9HRR9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
H2E1N3	H2E1N3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A1B1LLW3	A0A1B1LLW3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
V5K3M3	V5K3M3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A059XHS6	A0A059XHS6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A1I7PJK6	A0A1I7PJK6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A344X5E5	A0A344X5E5_9MONO	unreviewed	Large structural protein (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Avian avulavirus 1	2196
D8V180	D8V180_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A482EQM9	A0A482EQM9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
A0A0B5JNR8	A0A0B5JNR8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A344X5W3	A0A344X5W3_9MONO	unreviewed	Large structural protein (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Avian avulavirus 1	2196
A0A344X5C7	A0A344X5C7_9MONO	unreviewed	Large structural protein (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Avian avulavirus 1	2196
A0A411IAY3	A0A411IAY3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
G3E7N3	G3E7N3_PELNI	unreviewed	Temporin-1N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	48
G3E7T9	G3E7T9_PELNI	unreviewed	Nigrocin-2N protein (Fragment)		Pelophylax nigromaculatus (Black-spotted frog) (Rana nigromaculata)	54
A0A2S0U4F7	A0A2S0U4F7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A344X578	A0A344X578_9MONO	unreviewed	Large structural protein (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Avian avulavirus 1	2101
G3G896	G3G896_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A3G2M0G4	A0A3G2M0G4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A0S2SR97	A0A0S2SR97_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A344X676	A0A344X676_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
R4KXE1	R4KXE1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A344X4M6	A0A344X4M6_9MONO	unreviewed	Large structural protein (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Avian avulavirus 1	2101
R9TN78	R9TN78_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A3G2GRV4	A0A3G2GRV4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
R4L8Q4	R4L8Q4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A2U8JGE2	A0A2U8JGE2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
C7ETL0	C7ETL0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A8HB21	A8HB21_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bovine coronavirus Bubalus/Italy/179/07-11	230
A0A4Y5QRG6	A0A4Y5QRG6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
B6VFP9	B6VFP9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
A0A0A0YN37	A0A0A0YN37_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A1S5QMW9	A0A1S5QMW9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
B6VFN1	B6VFN1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
A0A4Y5QPZ1	A0A4Y5QPZ1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
A0A4Y5QT95	A0A4Y5QT95_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Avian avulavirus 1	2204
J7GUD2	J7GUD2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A024AIZ2	A0A024AIZ2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
J7IIV4	J7IIV4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
V4ZCP8	V4ZCP8_TOXGV	unreviewed	Aminopeptidase N protein (EC 3.4.11.2)	TGVEG_221310	Toxoplasma gondii (strain ATCC 50861 / VEG)	1069
E3UKN7	E3UKN7_BISBE	unreviewed	RPA43-N protein (Fragment)	RPA43-N	Biston betularia (Pepper-and-salt geometer moth) (Phalaena betularia)	97
A0A086PTP2	A0A086PTP2_TOXGO	unreviewed	Aminopeptidase N protein (EC 3.4.11.2)	TGVAND_221310	Toxoplasma gondii VAND	1069
A0A2A9MEP8	A0A2A9MEP8_9APIC	unreviewed	Aminopeptidase N protein	BESB_080660	Besnoitia besnoiti	1078
A0A1X0NSQ8	A0A1X0NSQ8_9TRYP	unreviewed	N protein	TM35_000201410	Trypanosoma theileri	718
A0A1X3HZE5	A0A1X3HZE5_ECOLX	unreviewed	Insertion element iso-IS1N protein InsA	EAMG_04691	Escherichia coli M056	33
A0A077PLM8	A0A077PLM8_XENBV	unreviewed	Insertion element iso-IS1N protein InsA	XBKQ1_2720001	Xenorhabdus bovienii str. kraussei Quebec	41
F9YVU6	F9YVU6_CAPCC	unreviewed	Insertion element iso-IS1N protein insA	Ccan_11440	Capnocytophaga canimorsus (strain 5)	120
F9YVU7	F9YVU7_CAPCC	unreviewed	Insertion element iso-IS1n protein insB	Ccan_11450	Capnocytophaga canimorsus (strain 5)	99
A0A0J2GYC3	A0A0J2GYC3_9ENTR	unreviewed	Insertion element iso-IS1N protein InsA	SK91_05283	Klebsiella michiganensis	90
A0A0J2GYV5	A0A0J2GYV5_9ENTR	unreviewed	Insertion element iso-IS1n protein InsB	SK91_05282	Klebsiella michiganensis	131
W1XGX8	W1XGX8_9ZZZZ	unreviewed	UBA/TS-N protein (Fragment)	Q604_UNBC15875G0002	human gut metagenome	50
A0A2S7R2C4	A0A2S7R2C4_9HELO	unreviewed	Ubiquitin-conjugating enzyme E2 N protein	CJF32_00001401	Rutstroemia sp. NJR-2017a WRK4	150
M7THU9	M7THU9_EUTLA	unreviewed	Putative nicotinamide n-protein	UCREL1_6694	Eutypa lata (strain UCR-EL1) (Grapevine dieback disease fungus) (Eutypa armeniacae)	133
Q7KZS4	Q7KZS4_HUMAN	unreviewed	Protein tyrosine phosphatase, receptor type, N (Protein tyrosine phosphatase, receptor type, N, isoform CRA_b)	PTPRN hCG_15565	Homo sapiens (Human)	591
B7PZL7	B7PZL7_IXOSC	unreviewed	N protein, putative	8033717 IscW_ISCW020359	Ixodes scapularis (Black-legged tick) (Deer tick)	291
D3JSV9	D3JSV9_BOMMO	unreviewed	RPA43_N protein	RPA43_N 100379192	Bombyx mori (Silk moth)	209
A0A368EZS0	A0A368EZS0_ANCCA	unreviewed	Spondin N protein (Fragment)	ANCCAN_28993	Ancylostoma caninum (Dog hookworm)	163
B5THL9	B5THL9_SACKO	unreviewed	Forkhead box N protein	foxN	Saccoglossus kowalevskii (Acorn worm)	471
A0A3R7ZDI0	A0A3R7ZDI0_TOXGO	unreviewed	Aminopeptidase N protein (EC 3.4.11.2)	TGCAST_221310	Toxoplasma gondii CAST	1069
A0A346QRU7	A0A346QRU7_PLAFA	unreviewed	DDX10 N protein (Fragment)		Plasmodium falciparum	862
A1IVQ8	A1IVQ8_9ACTN	unreviewed	Aminopeptidase N protein 1 (Fragment)	pepN1	Acidipropionibacterium microaerophilum	118
A1IVQ9	A1IVQ9_9ACTN	unreviewed	Aminopeptidase N protein 2 (Fragment)	pepN2	Acidipropionibacterium microaerophilum	266
K2DS27	K2DS27_9BACT	unreviewed	ORF6N protein	ACD_21C00259G0007	uncultured bacterium	90
U5N6B5	U5N6B5_PRORE	unreviewed	Insertion element iso-IS1N protein InsA	insA 09AY2001NDM_082	Providencia rettgeri	91
A0A1I6TU67	A0A1I6TU67_9EURY	unreviewed	Photosystem II reaction center N protein (PsbN)	SAMN04488556_3443	Halostagnicola kamekurae	73
A0A077Q9Z8	A0A077Q9Z8_XENBV	unreviewed	Insertion element iso-IS1n protein insB	XBI1_2320001	Xenorhabdus bovienii str. Intermedium	121
A0A0E2KWZ1	A0A0E2KWZ1_ECOU3	unreviewed	Insertion element iso-IS1n protein insB	G925_04449	Escherichia coli (strain UMEA 3162-1)	119
A0A0E2L7K6	A0A0E2L7K6_ECOU3	unreviewed	N protein	G925_01128	Escherichia coli (strain UMEA 3162-1)	90
A0A2S7QBF9	A0A2S7QBF9_9HELO	unreviewed	Cyanovirin-N protein	CJF30_00008836	Rutstroemia sp. NJR-2017a BBW	113
A0A2S7Q342	A0A2S7Q342_9HELO	unreviewed	Ubiquitin-conjugating enzyme E2 N protein	CJF30_00002270	Rutstroemia sp. NJR-2017a BBW	223
A0A2S7NS83	A0A2S7NS83_9HELO	unreviewed	Ubiquitin-conjugating enzyme E2 N protein	CJF30_00004679	Rutstroemia sp. NJR-2017a BBW	150
M7UGC1	M7UGC1_BOTF1	unreviewed	Putative alpha-n-protein	BcDW1_8770	Botryotinia fuckeliana (strain BcDW1) (Noble rot fungus) (Botrytis cinerea)	785
A0A0M9EU78	A0A0M9EU78_FUSLA	unreviewed	Gnat family n-protein	FLAG1_07394	Fusarium langsethiae	177
A0A3D8QFY2	A0A3D8QFY2_9HELO	unreviewed	Putative isopenicillin n protein	BP6252_12082	Coleophoma cylindrospora	375
M7V1P8	M7V1P8_BOTF1	unreviewed	Putative beta-n-protein	BcDW1_1286	Botryotinia fuckeliana (strain BcDW1) (Noble rot fungus) (Botrytis cinerea)	202
J5JAT7	J5JAT7_BEAB2	unreviewed	Cyanovirin-N protein	BBA_07848	Beauveria bassiana (strain ARSEF 2860) (White muscardine disease fungus) (Tritirachium shiotae)	126
M7UR23	M7UR23_BOTF1	unreviewed	Putative isopenicillin n protein	BcDW1_1881	Botryotinia fuckeliana (strain BcDW1) (Noble rot fungus) (Botrytis cinerea)	382
A0A1T3C647	A0A1T3C647_9HYPO	unreviewed	\N protein	A0O28_0055840	Trichoderma guizhouense	686
A0A086KSI5	A0A086KSI5_TOXGO	unreviewed	Aminopeptidase N protein (EC 3.4.11.2)	TGFOU_221310	Toxoplasma gondii FOU	1069
M7T667	M7T667_EUTLA	unreviewed	Putative gnat family n-protein	UCREL1_7719	Eutypa lata (strain UCR-EL1) (Grapevine dieback disease fungus) (Eutypa armeniacae)	174
A0A1B6EUL1	A0A1B6EUL1_9HEMI	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (RNA-directed RNA polymerase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	g.8705	Cuerna arida	1408
